1.000,3678.931,1779.573,788.872,232.143,-77.954,-218.229,-229.985,-113.231,132.149,494.744,921.275,1363.054,1643.061,1891.292,2024.935,2105.841,2147.658,2141.552,2077.347,2019.623,1965.637,1670.187,1542.972,1192.008,1013.513,936.543,912.212,912.459,930.831,967.209,1331.541,27048.451,-1130.147,-511.296,-314.648,-221.558,-162.087,-122.228,-94.381,-73.987,-58.858,-47.200,-38.059,-30.707,-27.207,-25.034,-23.474,-22.236,-21.172,-20.247,-19.409,-18.618,-17.843,-17.084,-16.327,-15.572,-14.829,-14.072,-13.298,-12.484,-11.622,-10.726,-9.736,-8.602
0.000,1.000,-146.669,-549.215,-741.704,-796.663,-739.844,-592.452,-337.391,27.139,484.659,974.225,1450.780,1740.445,1992.557,2125.169,2203.770,2243.122,2229.891,2151.718,2083.445,2020.725,1688.599,1550.807,1183.217,1000.414,922.725,898.445,899.061,918.038,955.339,1331.737,133731.320,-1053.809,-485.940,-301.021,-212.678,-155.946,-117.791,-91.068,-71.462,-56.896,-45.659,-36.839,-29.740,-26.359,-24.259,-22.751,-21.554,-20.525,-19.631,-18.821,-18.054,-17.305,-16.569,-15.837,-15.105,-14.386,-13.653,-12.903,-12.114,-11.278,-10.410,-9.450,-8.350
0.000,0.000,1.000,-981.546,-1029.891,-971.726,-817.509,-588.028,-256.558,173.739,678.818,1190.666,1668.909,1949.331,2189.526,2311.611,2380.881,2413.033,2385.814,2283.100,2196.792,2119.423,1727.882,1573.062,1181.117,991.527,912.213,887.703,888.631,908.311,946.802,1339.609,-35270.710,-978.802,-460.621,-287.387,-203.792,-149.802,-113.353,-87.756,-68.938,-54.935,-44.119,-35.621,-28.773,-25.511,-23.484,-22.029,-20.873,-19.879,-19.015,-18.232,-17.492,-16.767,-16.056,-15.347,-14.639,-13.943,-13.234,-12.508,-11.744,-10.935,-10.094,-9.165,-8.099
0.000,0.000,0.000,1.000,-1081.911,-947.078,-722.617,-436.817,-50.360,424.997,957.465,1473.120,1937.612,2200.058,2419.997,2526.249,2581.956,2603.974,2558.132,2423.931,2315.218,2220.092,1760.927,1588.856,1173.560,978.334,898.057,873.573,874.923,895.320,934.928,1343.287,-15401.915,-910.458,-436.427,-274.132,-195.079,-143.745,-108.962,-84.470,-66.429,-52.984,-42.584,-34.405,-27.808,-24.665,-22.711,-21.308,-20.193,-19.234,-18.400,-17.644,-16.929,-16.229,-15.542,-14.858,-14.174,-13.501,-12.815,-12.113,-11.374,-10.592,-9.778,-8.879,-7.848
0.000,0.000,0.000,0.000,1.000,-808.370,-525.554,-200.723,229.179,737.132,1283.559,1789.512,2228.370,2466.143,2658.896,2744.953,2783.592,2793.092,2724.689,2553.481,2419.466,2304.896,1777.587,1591.017,1156.947,958.521,878.452,854.419,856.355,877.452,917.999,1339.284,-9898.406,-848.613,-413.423,-261.289,-186.555,-137.782,-104.620,-81.212,-63.936,-51.041,-41.055,-33.193,-26.846,-23.820,-21.939,-20.588,-19.514,-18.590,-17.786,-17.057,-16.368,-15.692,-15.030,-14.369,-13.709,-13.059,-12.397,-11.719,-11.005,-10.249,-9.463,-8.594,-7.597
0.000,0.000,0.000,0.000,0.000,1.000,-248.930,93.664,562.176,1093.654,1642.026,2124.781,2526.010,2732.632,2891.499,2953.393,2971.877,2966.843,2872.334,2659.574,2498.519,2363.957,1773.723,1577.189,1130.569,931.808,853.259,830.140,832.837,854.612,895.895,1326.943,-7308.749,-792.071,-391.437,-248.803,-178.196,-131.901,-100.321,-77.977,-61.456,-49.107,-39.531,-31.984,-25.885,-22.977,-21.168,-19.868,-18.836,-17.946,-17.172,-16.471,-15.807,-15.156,-14.517,-13.880,-13.244,-12.617,-11.979,-11.325,-10.636,-9.906,-9.148,-8.308,-7.346
0.000,0.000,0.000,0.000,0.000,0.000,1.000,413.193,937.974,1486.140,2023.144,2467.075,2817.830,2987.082,3105.828,3140.217,3136.058,3114.964,2991.214,2733.365,2544.744,2390.788,1747.868,1547.076,1094.828,898.659,822.921,801.166,804.793,827.225,869.050,1306.698,-5780.660,-739.660,-370.274,-236.610,-169.973,-126.088,-96.059,-74.763,-58.988,-47.179,-38.011,-30.777,-24.925,-22.135,-20.398,-19.150,-18.158,-17.303,-16.559,-15.885,-15.246,-14.620,-14.005,-13.392,-12.779,-12.176,-11.561,-10.931,-10.267,-9.564,-8.832,-8.023,-7.095
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1398.132,1926.536,2425.723,2807.926,3093.189,3219.141,3292.166,3296.520,3267.969,3229.856,3074.036,2768.468,2552.968,2381.337,1700.246,1501.566,1050.677,859.861,788.125,768.142,772.856,795.933,838.131,1279.537,-4750.616,-690.410,-349.759,-224.649,-161.859,-120.330,-91.826,-71.565,-56.529,-45.257,-36.494,-29.572,-23.967,-21.293,-19.629,-18.432,-17.481,-16.660,-15.947,-15.299,-14.685,-14.084,-13.493,-12.904,-12.315,-11.735,-11.143,-10.537,-9.898,-9.221,-8.517,-7.738,-6.844
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2364.702,2811.170,3113.848,3326.147,3407.808,3433.903,3408.422,3355.711,3300.923,3111.094,2756.946,2517.110,2331.073,1631.295,1441.654,999.043,816.155,749.503,731.662,737.606,761.320,803.749,1246.436,-3993.474,-643.619,-329.761,-212.876,-153.834,-114.617,-87.617,-68.381,-54.079,-43.339,-34.980,-28.369,-23.010,-20.453,-18.860,-17.715,-16.804,-16.018,-15.334,-14.713,-14.125,-13.548,-12.982,-12.416,-11.851,-11.294,-10.725,-10.143,-9.529,-8.879,-8.202,-7.453,-6.593
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.001,3162.219,3362.790,3502.242,3543.011,3524.223,3470.985,3395.586,3325.233,3099.157,2696.057,2435.693,2239.616,1543.466,1369.623,941.400,768.605,707.934,692.537,699.834,724.193,766.757,1208.998,-3397.864,-598.670,-310.160,-201.250,-145.880,-108.941,-83.429,-65.209,-51.635,-41.427,-33.469,-27.168,-22.054,-19.613,-18.093,-16.998,-16.128,-15.377,-14.723,-14.129,-13.566,-13.013,-12.471,-11.929,-11.387,-10.853,-10.308,-9.750,-9.161,-8.537,-7.887,-7.168,-6.342
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.001,3514.447,3607.830,3617.802,3559.634,3482.335,3386.613,3302.311,3036.310,2583.777,2308.095,2107.526,1439.807,1288.072,879.303,718.308,664.313,651.595,660.348,685.373,728.028,1169.017,-2905.171,-555.106,-290.865,-189.741,-137.984,-103.296,-79.259,-62.048,-49.199,-39.518,-31.961,-25.969,-21.099,-18.774,-17.326,-16.283,-15.452,-14.736,-14.111,-13.544,-13.007,-12.479,-11.960,-11.442,-10.923,-10.412,-9.891,-9.356,-8.793,-8.195,-7.572,-6.883,-6.091
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.001,3674.175,3651.781,3550.681,3450.411,3335.108,3237.642,2923.681,2419.834,2135.603,1937.338,1324.537,1200.299,814.607,666.550,619.684,609.794,620.084,645.818,688.588,1128.799,-2481.601,-512.573,-271.811,-178.331,-130.140,-97.682,-75.108,-58.898,-46.770,-37.615,-30.457,-24.772,-20.147,-17.937,-16.560,-15.568,-14.778,-14.096,-13.501,-12.961,-12.448,-11.945,-11.450,-10.955,-10.461,-9.973,-9.475,-8.964,-8.425,-7.853,-7.258,-6.599,-5.841
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.001,3622.160,3484.337,3367.080,3235.443,3126.943,2752.698,2198.638,1917.153,1730.715,1202.495,1109.926,749.343,614.738,575.183,568.181,580.061,606.573,649.561,1091.124,-2108.188,-470.863,-252.969,-167.017,-122.352,-92.102,-70.979,-55.765,-44.352,-35.720,-28.958,-23.580,-19.197,-17.103,-15.797,-14.856,-14.106,-13.458,-12.893,-12.379,-11.891,-11.413,-10.941,-10.470,-9.999,-9.534,-9.059,-8.572,-8.058,-7.512,-6.944,-6.315,-5.591
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.002,3402.244,3264.051,3113.117,2992.446,2536.321,1936.440,1671.583,1506.591,1084.970,1024.509,687.488,565.573,532.975,528.737,542.212,569.620,613.089,1061.586,-1771.009,-429.760,-234.321,-155.808,-114.632,-86.568,-66.883,-52.654,-41.951,-33.837,-27.469,-22.394,-18.252,-16.272,-15.037,-14.147,-13.436,-12.823,-12.287,-11.800,-11.337,-10.882,-10.435,-9.987,-9.539,-9.097,-8.645,-8.181,-7.692,-7.173,-6.631,-6.031,-5.342
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.003,3055.793,2906.763,2783.039,2200.972,1589.144,1372.808,1248.025,970.591,943.324,628.349,518.517,492.645,491.100,506.219,534.686,578.959,1041.617,-1472.107,-389.453,-215.897,-144.710,-106.982,-81.081,-62.818,-49.567,-39.567,-31.967,-25.988,-21.215,-17.312,-15.446,-14.281,-13.441,-12.770,-12.190,-11.684,-11.223,-10.785,-10.354,-9.930,-9.506,-9.081,-8.661,-8.233,-7.792,-7.328,-6.834,-6.320,-5.749,-5.093
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.004,2752.463,2609.933,1843.934,1269.661,1115.507,1033.113,886.337,883.593,580.559,479.376,458.853,459.559,476.295,506.141,551.970,1046.596,-1201.927,-349.819,-197.739,-133.775,-99.445,-75.675,-58.812,-46.521,-37.214,-30.119,-24.524,-20.048,-16.382,-14.628,-13.532,-12.741,-12.110,-11.563,-11.086,-10.651,-10.237,-9.831,-9.430,-9.028,-8.626,-8.229,-7.823,-7.406,-6.966,-6.498,-6.010,-5.469,-4.846
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.005,2370.294,1358.628,954.181,881.622,846.455,825.829,841.297,540.779,445.633,429.597,432.324,450.799,482.471,530.766,1082.388,-969.233,-311.376,-179.921,-123.010,-92.013,-70.338,-54.855,-43.511,-34.886,-28.290,-23.074,-18.892,-15.459,-13.816,-12.789,-12.047,-11.454,-10.941,-10.492,-10.083,-9.694,-9.310,-8.933,-8.554,-8.175,-7.800,-7.416,-7.022,-6.606,-6.163,-5.702,-5.190,-4.600
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.006,952.673,752.854,737.761,734.965,798.967,823.786,510.739,418.111,405.567,410.098,430.573,464.800,517.001,1173.679,-772.287,-274.394,-162.505,-112.434,-84.696,-65.076,-50.948,-40.536,-32.583,-26.480,-21.638,-17.746,-14.543,-13.010,-12.051,-11.358,-10.804,-10.323,-9.902,-9.519,-9.153,-8.794,-8.439,-8.083,-7.726,-7.373,-7.012,-6.640,-6.248,-5.831,-5.395,-4.912,-4.356
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.007,641.847,668.928,689.934,801.867,829.497,484.769,392.252,383.105,389.602,412.642,450.468,508.505,1364.178,-610.090,-239.181,-145.506,-102.019,-77.461,-59.860,-47.070,-37.580,-30.293,-24.678,-20.209,-16.605,-13.631,-12.207,-11.316,-10.671,-10.155,-9.707,-9.315,-8.956,-8.615,-8.278,-7.946,-7.613,-7.278,-6.947,-6.608,-6.260,-5.891,-5.499,-5.090,-4.635,-4.112
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.008,736.691,742.075,824.572,850.820,456.385,363.660,358.798,367.768,394.198,436.970,503.382,1793.490,-479.521,-206.316,-129.131,-91.858,-70.356,-54.717,-43.235,-34.652,-28.022,-22.889,-18.788,-15.470,-12.724,-11.408,-10.585,-9.988,-9.510,-9.094,-8.729,-8.397,-8.079,-7.765,-7.456,-7.145,-6.832,-6.523,-6.206,-5.880,-5.535,-5.168,-4.785,-4.359,-3.868
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.009,747.709,833.425,862.204,416.524,327.104,328.779,341.163,372.133,421.632,499.979,3248.493,-375.168,-176.119,-113.551,-82.043,-63.438,-49.682,-39.467,-31.766,-25.779,-21.120,-17.382,-14.345,-11.824,-10.616,-9.858,-9.309,-8.868,-8.485,-8.148,-7.840,-7.546,-7.255,-6.968,-6.679,-6.389,-6.101,-5.807,-5.503,-5.182,-4.839,-4.482,-4.084,-3.626
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.010,842.109,877.888,347.158,270.611,285.208,303.472,341.635,401.662,499.641,-12408.861,-288.116,-147.692,-98.417,-72.384,-56.586,-44.676,-35.712,-28.887,-23.539,-19.353,-15.976,-13.221,-10.924,-9.823,-9.132,-8.630,-8.227,-7.876,-7.567,-7.284,-7.013,-6.746,-6.481,-6.214,-5.946,-5.680,-5.407,-5.126,-4.828,-4.511,-4.179,-3.809,-3.384
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.021,992.660,165.576,157.682,208.157,239.527,291.407,370.753,507.924,-1327.087,-214.370,-120.822,-83.670,-62.851,-49.782,-39.687,-31.962,-26.008,-21.299,-17.584,-14.568,-12.095,-10.024,-9.030,-8.405,-7.951,-7.585,-7.266,-6.985,-6.727,-6.480,-6.236,-5.993,-5.749,-5.503,-5.258,-5.008,-4.749,-4.474,-4.182,-3.876,-3.535,-3.142
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.029,65.651,105.153,191.005,238.874,322.520,469.842,814.766,-508.572,-161.254,-99.736,-71.722,-54.975,-44.077,-35.448,-28.735,-23.501,-19.326,-16.011,-13.305,-11.076,-9.202,-8.302,-7.737,-7.325,-6.993,-6.703,-6.447,-6.211,-5.985,-5.761,-5.539,-5.315,-5.088,-4.864,-4.633,-4.395,-4.142,-3.872,-3.589,-3.275,-2.912
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.038,227.911,617.423,925.735,2924.785,-2613.841,-907.613,-241.453,-120.155,-81.830,-61.251,-47.961,-38.944,-31.600,-25.783,-21.192,-17.497,-14.544,-12.121,-10.116,-8.423,-7.612,-7.102,-6.729,-6.429,-6.165,-5.932,-5.718,-5.512,-5.307,-5.104,-4.899,-4.691,-4.485,-4.273,-4.054,-3.821,-3.573,-3.313,-3.023,-2.689
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.048,-2375.465,-1466.323,-777.025,-519.488,-386.104,-173.074,-99.072,-70.541,-53.871,-42.643,-34.853,-28.405,-23.252,-19.163,-15.858,-13.208,-11.029,-9.221,-7.691,-6.960,-6.500,-6.164,-5.892,-5.654,-5.442,-5.248,-5.060,-4.873,-4.688,-4.500,-4.310,-4.121,-3.927,-3.726,-3.513,-3.285,-3.046,-2.780,-2.473
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.064,-545.939,-394.146,-318.759,-264.079,-138.185,-85.159,-62.224,-48.056,-38.256,-31.367,-25.611,-20.993,-17.321,-14.351,-11.968,-10.006,-8.377,-6.997,-6.340,-5.927,-5.625,-5.380,-5.165,-4.974,-4.797,-4.627,-4.457,-4.288,-4.117,-3.944,-3.771,-3.594,-3.410,-3.215,-3.006,-2.788,-2.545,-2.264
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.070,-340.362,-278.825,-232.121,-123.407,-77.534,-56.980,-44.027,-35.002,-28.655,-23.347,-19.103,-15.743,-13.033,-10.867,-9.086,-7.610,-6.361,-5.769,-5.398,-5.126,-4.905,-4.710,-4.537,-4.377,-4.223,-4.068,-3.914,-3.758,-3.600,-3.442,-3.280,-3.112,-2.934,-2.743,-2.543,-2.321,-2.065
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.080,-228.795,-193.585,-108.147,-69.538,-51.382,-39.688,-31.493,-25.736,-20.924,-17.094,-14.077,-11.653,-9.721,-8.136,-6.822,-5.710,-5.186,-4.858,-4.618,-4.422,-4.249,-4.094,-3.952,-3.813,-3.674,-3.536,-3.395,-3.252,-3.110,-2.964,-2.812,-2.650,-2.478,-2.297,-2.097,-1.865
